category,name,producer,url,price,barcode
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙ ΛΕΥΚΟ ΣΤΡΑΓΓΙΣΤΟ 2% ΛΙΠΑΡΑ 2 X 200 GR,ΜΕΒΓΑΛ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Leyka-giaoyrtia/GIAOYRTI-LEYKO-STRAGGISTO-2-LIPARA-2-X-200-GR/p/7079483,"3,59",1191884
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΣΤΡΑΓΓΙΣΤΟΥ ΓΙΑΟΥΡΤΙΟΥ ΜΕ ΡΟΔΙ ΡΑΣΜΠΕΡΙ GOJI BERRY 2 Χ 170 GR,ΚΡΙ ΚΡΙ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-STRAGGISTOY-GIAOYRTIOY-ME-RODI-RASMPERI-GOJI-BERRY-2-Ch-170-GR/p/7286308,"2,48",1200073
Ποϊόντα Ψυγείου,ΜΟΥΣΤΑΛΕΥΡΙΑ  500 GR,ΔΗΜΗΤΡΙΟΥ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-Glykismata/Glykismata/MOYSTALEYRIA-500-GR/p/7079106,"1,86",1210409
Ποϊόντα Ψυγείου,ΦΡΕΣΚΟΣ ΧΥΜΟΣ ΝΕΚΤΑΡ ΡΟΔΙ 100% ΜΕ ΣΤΕΒΙΑ 300 ML,ΡΟΔΙΟΝ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/FRESKOS-ChYMOS-NEKTAR-RODI-100-ME-STEVIA-300-ML/p/7141774,"2,26",1351496
Ποϊόντα Ψυγείου,ΚΡΕΜΑ ΓΑΛΑΚΤΟΣ 35 % ΛΙΠΑΡΑ 200 ML,ADORO,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-galaktos-and-santigy/Kremes-galaktos/KREMA-GALAKTOS-35-LIPARA-200-ML/p/7148745,"1,67",1155437
Ποϊόντα Ψυγείου,ΑΡΧΑΙΟΙ ΣΠΟΡΟΙ ΚΙΝΟΑ  3 X 140 GR,SCOOBY DOO,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/ARChAIOI-SPOROI-KINOA-3-X-140-GR/p/7425008,"3,38",1190762
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙ ΛΕΥΚΟ ΠΡΟΒΕΙΟ ΠΑΡΑΔΟΣΙΑΚΟ 250 GR,ΛΕΓΓΑ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Paradosiaka-giaoyrtia/GIAOYRTI-LEYKO-PROVEIO-PARADOSIAKO-250-GR/p/7078509,"1,20",1191290
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ  200 GR,ΚΡΙ ΚΡΙ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Paradosiaka-giaoyrtia/GIAOYRTI-AGELADOS-200-GR/p/7078409,"2,70",1190805
Ποϊόντα Ψυγείου,ΠΑΙΔΙΚΑ ΓΙΑΟΥΡΤΙΑ ΜΠΙΣΚΟΤΟ 2X140ΓΡ,JUNIOR,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Paidika/PAIDIKA-GIAOYRTIA-MPISKOTO-2X140GR/p/7434773,"1,99",1190797
Ποϊόντα Ψυγείου,Μαργαρίνη Με Ελαιόλαδο +20% Δώρο Επιπλέον Προϊόν 250 gr,ΧΩΡΙΟ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Voytyro-Margarini/Margarini/Margarini-Me-Elaiolado-20-Doro-Epipleon-Proion-250-gr/p/7514940,"1,15",1290441
Ποϊόντα Ψυγείου,ΒΙΟΛΟΓΙΚΟ ΡΟΦΗΜΑ  1 LT,ADVANCE,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Fresko-gala/VIOLOGIKO-ROFIMA-1-LT/p/7515856,"2,15",1090774
Ποϊόντα Ψυγείου,Φυτικό Επιδόρπιο Αχλάδι  170 gr,ΔΕΛΤΑ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/Fytiko-Epidorpio-Achladi-170-gr/p/7532629,"1,42",1210422
Ποϊόντα Ψυγείου,ΓΑΛΑ PROTEIN ΒΑΝΙΛΙΑ 242 ML,ΜΕΒΓΑΛ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Fytika-Rofimata/GALA-PROTEIN-VANILIA-242-ML/p/7467107,"1,49",1110251
Ποϊόντα Ψυγείου,Επιδόρπιο Γιαουρτιού Ανανάς Ρόδ  3 X 200 gr 2+1,ΚΡΙ ΚΡΙ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/Epidorpio-Giaoyrtioy-Ananas-Rod-3-X-200-gr-2-1/p/7346706,"2,80",1200352
Ποϊόντα Ψυγείου,ΚΡΕΜΑ ΓΑΛΑΚΤΟΣ ΠΛΗΡΕΣ 200 ML,ΝΟΥΝΟΥ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-galaktos-and-santigy/Kremes-galaktos/KREMA-GALAKTOS-PLIRES-200-ML/p/7302704,"2,28",1150102
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ ΦΡΑΟΥΛΑ  3 Χ 200 GR,ΚΡΙ ΚΡΙ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-GIAOYRTIOY-FRAOYLA-3-Ch-200-GR/p/7231507,"4,20",1204214
Ποϊόντα Ψυγείου,ΚΑΤΣΙΚΙΣΙΑ ΚΡΕΜΑ  180 GR,ΑΓΡΟΚΤΗΜΑΤΑ ΚΙΘΑΙΡΩΝΑ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Paradosiaka-giaoyrtia/KATSIKISIA-KREMA-180-GR/p/7495771,"1,26",1210301
Ποϊόντα Ψυγείου,ΦΡΟΥΤΟΠΟΤΟ ΠΟΡΤΟΚΑΛΙ ΦΡΑΟΥΛΑ ΜΠΑΝΑΝΑ 1 LT,FRULITE,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/FROYTOPOTO-PORTOKALI-FRAOYLA-MPANANA-1-LT/p/7150594,"1,60",1352374
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙΑ TOTAL 2% ΚΕΡΑΣΙ  3X 170 GR ΔΩΡ 170ΓΡ,TOTAL,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/GIAOYRTIA-TOTAL-2-KERASI-3X-170-GR-DOR-170GR/p/7424692,"2,45",1200462
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙ ΛΕΥΚΟ ΣΤΡΑΓΓΙΣΤΟ 10% ΛΙΠΑΡΑ 2 X 200 GR,ΜΕΒΓΑΛ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Leyka-giaoyrtia/GIAOYRTI-LEYKO-STRAGGISTO-10-LIPARA-2-X-200-GR/p/7079235,"3,59",1191882
Ποϊόντα Ψυγείου,EΠΙΔΟΡΠΙΟ ΜΟΥΣ ΣΟΚΟΛΑΤΑΣ ΤΑΡΤΟΥΦΟ 2 X 70 GR 2 X 70 GR,SOLO ITALIA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-Glykismata/Glykismata/EPIDORPIO-MOYS-SOKOLATAS-TARTOYFO-2-X-70-GR-2-X-70-GR/p/7293303,"1,61",1210092
Ποϊόντα Ψυγείου,ΜΑΡΓΑΡΙΝΗ ΜΕ ΕΛΑΙΟΛΑΔΟ  225 GR,BENECOL,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Voytyro-Margarini/Margarini/MARGARINI-ME-ELAIOLADO-225-GR/p/7484358,"3,15",1290332
Ποϊόντα Ψυγείου,ΜΑΡΓΑΡΙΝΗ  225 GR,BENECOL,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Voytyro-Margarini/Margarini/MARGARINI-225-GR/p/7484355,"2,82",1290331
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΣΤΡΑΓΓΙΣΤΟ ΓΙΑΟΥΡΤΙ  510 GR 2+1 ΔΩΡΟ,FRUYO,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-STRAGGISTO-GIAOYRTI-510-GR-2-1-DORO/p/7489539,"2,52",1200661
Ποϊόντα Ψυγείου,ΦΡΕΣΚΟΣ ΧΥΜΟΣ ΝΕΚΤΑΡ ΚΑΡΟΤΟ ΠΟΡΤΟΚΑΛΙ ΜΑΝΓΚΟ ΦΡΟΥΤΟΠΟΤΟ 1 LT,FRULITE,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/FRESKOS-ChYMOS-NEKTAR-KAROTO-PORTOKALI-MANGKO-FROYTOPOTO-1-LT/p/7082976,"1,60",1351413
Ποϊόντα Ψυγείου,ΚΡΕΜΑ ΓΑΛΑΚΤΟΣ UHT 36% ΛΙΠΑΡΑ 200 ML,ARLA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-galaktos-and-santigy/Kremes-galaktos/KREMA-GALAKTOS-UHT-36-LIPARA-200-ML/p/7078329,"2,32",1150465
Ποϊόντα Ψυγείου,Χυμός Φρούτων με Μήλο Πορτοκάλι Καρότο 2lt  2 lt,ΟΙΚΟΓΕΝΕΙΑ ΧΡΙΣΤΟΔΟΥΛΟΥ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/Chymos-Froyton-me-Milo-Portokali-Karoto-2lt-2-lt/p/7525719,"3,59",1350451
Ποϊόντα Ψυγείου,ΦΡΕΣΚΟΣ ΧΥΜΟΣ ΦΥΣΙΚΟΣ ΠΟΡΤΟΚΑΛΙ ΜΗΛΟ ΡΟΔΙ 1 LT,ΚΑΜΠΟΣ ΧΙΟΥ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/FRESKOS-ChYMOS-FYSIKOS-PORTOKALI-MILO-RODI-1-LT/p/7130717,"2,48",1351859
Ποϊόντα Ψυγείου,Γιαούρτι Στραγγιστό Ηπειρώτικο 6%  3 X 200 gr 0.50Ε,ΔΩΔΩΝΗ- ΗΠΕΙΡΩΤΙΚΟ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Leyka-giaoyrtia/Giaoyrti-Straggisto-Ipeirotiko-6-3-X-200-gr-0-50E/p/7525090,"3,25",1191295
Ποϊόντα Ψυγείου,Γάλα Συναιτεριστικό Ελαφρύ  1 lt,ΕΒΟΛ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Ypsilis-pasteriosis/Gala-Synaiteristiko-Elafry-1-lt/p/7439770,"1,60",1090493
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙ 2% ΜΕ ΜΕΛΙ 2 X 170 GR,TOTAL,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/GIAOYRTI-2-ME-MELI-2-X-170-GR/p/7354272,"2,45",1200411
Ποϊόντα Ψυγείου,ΦΡΕΣΚΟ ΦΥΛΛΟ  450 GR,PILLSBURY,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Freskes-zymes-Fylla-Magia/FRESKO-FYLLO-450-GR/p/7301051,"3,10",1670171
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ TΙΡΑΜΙΣΟΥ 450 GR 450 GR,SOLO ITALIA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-Glykismata/Glykismata/EPIDORPIO-TIRAMISOY-450-GR-450-GR/p/7293306,"4,07",1210101
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ ΡΟΔΑΚΙΝΟ 3 X 200 GR (2+1),ΑΒ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-GIAOYRTIOY-RODAKINO-3-X-200-GR-2-1-/p/7354678,"2,21",1200432
Ποϊόντα Ψυγείου,ΚΡΕΜΑ ΓΑΛΑΚΤΟΣ ΠΛΗΡΕΣ 330 ML,ΝΟΥΝΟΥ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-galaktos-and-santigy/Kremes-galaktos/KREMA-GALAKTOS-PLIRES-330-ML/p/7303201,"3,26",1150092
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙ ΛΕΥΚΟ ΣΤΡΑΓΓΙΣΤΟ 2 % ΛΙΠΑΡΑ 1 KGR,ΜΕΒΓΑΛ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Leyka-giaoyrtia/GIAOYRTI-LEYKO-STRAGGISTO-2-LIPARA-1-KGR/p/7079013,"3,67",1191857
Ποϊόντα Ψυγείου,ΦΡΕΣΚΟΣ ΧΥΜΟΣ ΦΥΣΙΚΟΣ ΠΟΡΤΟΛΑΛΙ 400 ML,LIFE,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/FRESKOS-ChYMOS-FYSIKOS-PORTOLALI-400-ML/p/7137938,"1,17",1351886
Ποϊόντα Ψυγείου,.  170GR,ACTIVIA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/-170GR/p/7487702,"1,89",1200642
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΣΤΡΑΓΓΙΣΤΟΥ ΓΙΑΟΥΡΤΙΟΥ ΜΕ ΚΑΡΥΔΑ  510 GR,FRUYO,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-STRAGGISTOY-GIAOYRTIOY-ME-KARYDA-510-GR/p/7490764,"2,52",1200672
Ποϊόντα Ψυγείου,ΓΑΛΑ PROTEIN ΣΟΚΑΛΑΤΑ 242 ML,ΜΕΒΓΑΛ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Fytika-Rofimata/GALA-PROTEIN-SOKALATA-242-ML/p/7467152,"1,49",1110252
Ποϊόντα Ψυγείου,SOFT ΜΕ ΒΟΥΤΥΡΟ ΚΕΡΚΥΡΑΣ 225 GR,ΧΩΡΙΟ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Voytyro-Margarini/Margarini/SOFT-ME-VOYTYRO-KERKYRAS-225-GR/p/7449219,"3,17",1270221
Ποϊόντα Ψυγείου,Παιδικό Γιαούρτι Φράουλα Μπισκότο 2+1 Τεμάχιο Δώρο 3X140 gr,ΚΡΙ ΚΡΙ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Paidika/Paidiko-Giaoyrti-Fraoyla-Mpiskoto-2-1-Temachio-Doro-3X140-gr/p/7340820,"2,25",1190573
Ποϊόντα Ψυγείου,Ρόφημα Σόγιας Σοκολάτα Bio 1 Lt,PROVAMEL,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Fytika-Rofimata/Rofima-Sogias-Sokolata-Bio-1-Lt/p/7141900,"2,91",3601502
Ποϊόντα Ψυγείου,Φυσικός Χυμός 9 Φρούτα και Βιταμίνες  1 lt,ΟΙΚΟΓΕΝΕΙΑ ΧΡΙΣΤΟΔΟΥΛΟΥ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/Fysikos-Chymos-9-Froyta-kai-Vitamines-1-lt/p/7495084,"2,30",1350382
Ποϊόντα Ψυγείου,Ρόφημα Αμυγδάλου Χωρίς Προσθήκη Ζάχαρης 500 ml,ΟΛΥΜΠΟΣ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Fytika-Rofimata/Rofima-Amygdaloy-Choris-Prosthiki-Zacharis-500-ml/p/7484273,"1,62",3160281
Ποϊόντα Ψυγείου,Ρόφημα Γάλακτος Φράουλα 50% Λιγότερη Ζάχαρη 482 ml  482 ml,ARLA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Sokolatoycho/Rofima-Galaktos-Fraoyla-50-Ligoteri-Zachari-482-ml-482-ml/p/7489158,"2,36",1110281
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ ΑΚΤΙΝΙΔΙΟ 2 Χ 200 GR,ACTIVIA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-GIAOYRTIOY-AKTINIDIO-2-Ch-200-GR/p/7078685,"2,60",1200239
Ποϊόντα Ψυγείου,ΒΟΥΤΥΡΟ ΑΝΑΛΑΤΟ ΜΕΡΙΔΕΣ  10 X 10 GR,LURPAK,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Voytyro-Margarini/Voytyro/VOYTYRO-ANALATO-MERIDES-10-X-10-GR/p/7436736,"2,15",1270191
Ποϊόντα Ψυγείου,ΦΡΕΣΚΟΣ ΧΥΜΟΣ ΦΥΣΙΚΟΣ ΣΤΑΦΥΛΙ ΠΟΡΤΟΚΑΛΙ ΡΟΔΙ 1 LT,LIFE,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/FRESKOS-ChYMOS-FYSIKOS-STAFYLI-PORTOKALI-RODI-1-LT/p/7082815,"2,37",1351831
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙ ΛΕΥΚΟ ΑΓΕΛΑΔΟΣ ΒΙΟΛΟΓΙΚΟ 190 ML,ΕΒΟΛ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Paradosiaka-giaoyrtia/GIAOYRTI-LEYKO-AGELADOS-VIOLOGIKO-190-ML/p/7079783,"1,30",1191283
Ποϊόντα Ψυγείου,Ρόφημα Σόγιας Με Ασβέστιο 1 Lt,JOYA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Fytika-Rofimata/Rofima-Sogias-Me-Asvestio-1-Lt/p/7068051,"2,42",3160294
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ ΦΡΑΟΥΛΑ ΜΠΙΣΚΟΤΟ  3 Χ 140 GR,ΚΡΙ ΚΡΙ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-GIAOYRTIOY-FRAOYLA-MPISKOTO-3-Ch-140-GR/p/7286247,"3,38",1190102
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΜΠΑΝΑΝΑ 2 X 110 GR,DANONE,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-MPANANA-2-X-110-GR/p/7306502,"1,98",1190381
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ ΑΚΤΙΝΙΔΙΟ 3 Χ 200 GR 600 GR ΠΡΟΣΦΟΡΑ 2 + 1 ΔΩΡΟ,ΚΡΙ ΚΡΙ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-GIAOYRTIOY-AKTINIDIO-3-Ch-200-GR-600-GR-PROSFORA-2-1-DORO/p/7078997,"2,80",1202100
Ποϊόντα Ψυγείου,Ρόφημα Σόγιας Χωρίς Ζάχαρη 1 Lt,JOYA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Fytika-Rofimata/Rofima-Sogias-Choris-Zachari-1-Lt/p/7068052,"2,42",3160315
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΣΤΡΑΓΓΙΣΤΟΥ ΓΙΑΟΥΡΤΙΟΥ ΜΠΑΝΑΝΑΣ  510 GR 2+1 ΔΩΡΟ,FRUYO,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-STRAGGISTOY-GIAOYRTIOY-MPANANAS-510-GR-2-1-DORO/p/7490709,"2,52",1200664
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙO ΖΕΛΕ ΚΕΡΑΣΙ 2 X 165 GR,ΓΙΩΤΗΣ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-Glykismata/Glykismata/EPIDORPIO-ZELE-KERASI-2-X-165-GR/p/7079142,"1,57",1210293
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙO ΚΡΕΜΑ ΒΑΝΙΛΙΑ 180 GR,ΑΒ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-Glykismata/Kremes/EPIDORPIO-KREMA-VANILIA-180-GR/p/7080109,"0,77",1210408
Ποϊόντα Ψυγείου,ΦΡΕΣΚΟΣ ΧΥΜΟΣ ΜΕ ΑΚΤΙΝΙΔΙΟ ΚΑΙ ΠΡΑΣΙΝΟ ΜΗΛΟ  250ML,ΟΙΚΟΓΕΝΕΙΑ ΧΡΙΣΤΟΔΟΥΛΟΥ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Chymoi-psygeioy/FRESKOS-ChYMOS-ME-AKTINIDIO-KAI-PRASINO-MILO-250ML/p/7294374,"2,37",1350085
Ποϊόντα Ψυγείου,ΡΟΦΗΜΑ DOUBLE SHOT ESPRESSO 200 ML,STARBUCKS,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Sokolatoycho/ROFIMA-DOUBLE-SHOT-ESPRESSO-200-ML/p/7140986,"1,88",1110413
Ποϊόντα Ψυγείου,ΚΑΡΥΔΑ  340GR,FRUYO,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/KARYDA-340GR/p/7486344,"2,52",1200641
Ποϊόντα Ψυγείου,ΚΕΡΑΣΙ  2X140ΓΡ 0.30E,JUNIOR,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Paidika/KERASI-2X140GR-0-30E/p/7438510,"1,69",1190800
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ  4Χ 125 GR,ACTIVIA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-GIAOYRTIOY-4Ch-125-GR/p/7436735,"2,98",1200532
Ποϊόντα Ψυγείου,ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ ΦΡΑΟΥΛΑ 3 X 200 GR 2+1,ΑΒ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/EPIDORPIO-GIAOYRTIOY-FRAOYLA-3-X-200-GR-2-1/p/7354731,"2,21",1200431
Ποϊόντα Ψυγείου,Ρόφημα Γάλακτος Σοκολατούχο 470 ml  470 ml,ARLA,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Sokolatoycho/Rofima-Galaktos-Sokolatoycho-470-ml-470-ml/p/7249121,"2,36",1110011
Ποϊόντα Ψυγείου,Κρέμα Γάλακτος 200 ml,EURIAL,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Kremes-galaktos-and-santigy/Santigy/Krema-Galaktos-200-ml/p/7076813,"2,67",1130033
Ποϊόντα Ψυγείου,ΣΤΡΑΤΣΙΑΤΕΛΑ  340GR,FRUYO,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/STRATSIATELA-340GR/p/7486325,"2,52",1200651
Ποϊόντα Ψυγείου,KNORR ΣΠΙΤΙΚΟΣ ΖΩΜΟΣ ΜΑΝΙΤΑΡΙΩΝ  112ΓΡ,KNORR- ΣΠΙΤΙΚΟΣ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Freskoi-Zomoi/KNORR-SPITIKOS-ZOMOS-MANITARION-112GR/p/7450266,"2,08",1670379
Ποϊόντα Ψυγείου,Γιαούρτι  2 x 200 gr,ONLY,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Leyka-giaoyrtia/Giaoyrti-2-x-200-gr/p/7078630,"1,97",1190627
Ποϊόντα Ψυγείου,Αριάνι  500 ml,ΜΕΒΓΑΛ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Fresko-gala/Ariani-500-ml/p/7077234,"1,16",1090001
Ποϊόντα Ψυγείου,ΓΙΑΟΥΡΤΙ  2 Χ 175 GR,BECEL PRO ACTIV,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/GIAOYRTI-2-Ch-175-GR/p/7301168,"2,10",1190321
Ποϊόντα Ψυγείου,ΚΑΤΣΙΚΙΣΙΟ ΚΑΚΑΟ  180 GR,ΑΓΡΟΚΤΗΜΑΤΑ ΚΙΘΑΙΡΩΝΑ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Paradosiaka-giaoyrtia/KATSIKISIO-KAKAO-180-GR/p/7495791,"1,24",1210303
Ποϊόντα Ψυγείου,Γάλα Συπμυκνωμένο Light 170 gr,ΒΛΑΧΑΣ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Gala/Evapore/Gala-Sypmyknomeno-Light-170-gr/p/7087438,"0,55",3160436
Ποϊόντα Ψυγείου,Επιδόρπιο Γιαουρτιού Ροδάκινο  3 X 200 gr 2+1 ΔΩΡΟ,ΚΡΙ ΚΡΙ,https://www.ab.gr/click2shop/Galaktokomika-and-Eidi-Psygeioy/Giaoyrtia/Epidorpia-giaoyrtioy/Epidorpio-Giaoyrtioy-Rodakino-3-X-200-gr-2-1-DORO/p/7468412,"2,80",1200593
